[13:02:07.725] Namespace(D_lr=0.0001, base_lr=0.01, batch_size=4, beta=0.3, consistency=0.01, consistency_rampup=40.0, dataset_name='LA', deterministic=1, ema_decay=0.99, exp='vnet', gamma=0.5, gpu='2', labeled_bs=2, labelnum=25, max_iterations=6000, max_samples=123, model='SASSNet', root_path='/data/omnisky/postgraduate/Yb/data_set/LASet/data', seed=1337)
[13:02:10.708] 12 itertations per epoch
[13:02:13.311] iteration 1 : loss : 0.749962, loss_weight: 0.000067, loss_haus: 0.195604, loss_seg: 0.689958, loss_dice: 0.691233
[13:40:08.311] iteration 1341 : loss : 0.066657, loss_weight: 0.000408, loss_haus: 0.036503, loss_seg: 0.063332, loss_dice: 0.055460
[13:40:09.960] iteration 1342 : loss : 0.076266, loss_weight: 0.000408, loss_haus: 0.035655, loss_seg: 0.088237, loss_dice: 0.065206
[13:40:11.572] iteration 1343 : loss : 0.049176, loss_weight: 0.000408, loss_haus: 0.033345, loss_seg: 0.053375, loss_dice: 0.038822
[13:40:13.191] iteration 1344 : loss : 0.077724, loss_weight: 0.000408, loss_haus: 0.029389, loss_seg: 0.099673, loss_dice: 0.068498
[13:40:15.491] iteration 1345 : loss : 0.077913, loss_weight: 0.000408, loss_haus: 0.034720, loss_seg: 0.079970, loss_dice: 0.067114
[13:40:17.162] iteration 1346 : loss : 0.058797, loss_weight: 0.000408, loss_haus: 0.028584, loss_seg: 0.071164, loss_dice: 0.049796
[13:40:18.822] iteration 1347 : loss : 0.053752, loss_weight: 0.000408, loss_haus: 0.034543, loss_seg: 0.061886, loss_dice: 0.042964
[13:40:20.445] iteration 1348 : loss : 0.082846, loss_weight: 0.000408, loss_haus: 0.031790, loss_seg: 0.094024, loss_dice: 0.073047
[13:40:22.068] iteration 1349 : loss : 0.070379, loss_weight: 0.000408, loss_haus: 0.036568, loss_seg: 0.058453, loss_dice: 0.059054
[13:40:23.688] iteration 1350 : loss : 0.075984, loss_weight: 0.000408, loss_haus: 0.030472, loss_seg: 0.084498, loss_dice: 0.066523
[13:40:25.313] iteration 1351 : loss : 0.069181, loss_weight: 0.000496, loss_haus: 0.032195, loss_seg: 0.102365, loss_dice: 0.059166
[13:40:26.948] iteration 1352 : loss : 0.099177, loss_weight: 0.000496, loss_haus: 0.045224, loss_seg: 0.129715, loss_dice: 0.085221
[13:40:28.569] iteration 1353 : loss : 0.057675, loss_weight: 0.000496, loss_haus: 0.029996, loss_seg: 0.067299, loss_dice: 0.048411
[13:40:30.232] iteration 1354 : loss : 0.068577, loss_weight: 0.000496, loss_haus: 0.030856, loss_seg: 0.105346, loss_dice: 0.058966
[13:40:31.884] iteration 1355 : loss : 0.063636, loss_weight: 0.000496, loss_haus: 0.035955, loss_seg: 0.088731, loss_dice: 0.052478
[13:40:33.538] iteration 1356 : loss : 0.086758, loss_weight: 0.000496, loss_haus: 0.039861, loss_seg: 0.089281, loss_dice: 0.074406
[13:40:35.843] iteration 1357 : loss : 0.097568, loss_weight: 0.000496, loss_haus: 0.038695, loss_seg: 0.083433, loss_dice: 0.085632
[13:40:37.499] iteration 1358 : loss : 0.063521, loss_weight: 0.000496, loss_haus: 0.035915, loss_seg: 0.066840, loss_dice: 0.052435
[13:40:39.194] iteration 1359 : loss : 0.075956, loss_weight: 0.000496, loss_haus: 0.039034, loss_seg: 0.085050, loss_dice: 0.063971
[13:40:40.821] iteration 1360 : loss : 0.094299, loss_weight: 0.000496, loss_haus: 0.041023, loss_seg: 0.114865, loss_dice: 0.081665
[13:40:42.439] iteration 1361 : loss : 0.086096, loss_weight: 0.000496, loss_haus: 0.034568, loss_seg: 0.080499, loss_dice: 0.075356
[13:40:44.094] iteration 1362 : loss : 0.321267, loss_weight: 0.000496, loss_haus: 0.054461, loss_seg: 0.262901, loss_dice: 0.304598
[13:40:45.724] iteration 1363 : loss : 0.063927, loss_weight: 0.000496, loss_haus: 0.049108, loss_seg: 0.102501, loss_dice: 0.048813
[13:40:47.381] iteration 1364 : loss : 0.086392, loss_weight: 0.000496, loss_haus: 0.043649, loss_seg: 0.082455, loss_dice: 0.072872
[13:40:49.024] iteration 1365 : loss : 0.047109, loss_weight: 0.000496, loss_haus: 0.028720, loss_seg: 0.061698, loss_dice: 0.038111
[13:40:50.640] iteration 1366 : loss : 0.071067, loss_weight: 0.000496, loss_haus: 0.035638, loss_seg: 0.083706, loss_dice: 0.059984
[13:40:52.278] iteration 1367 : loss : 0.066459, loss_weight: 0.000496, loss_haus: 0.028582, loss_seg: 0.076556, loss_dice: 0.057539
[13:40:53.906] iteration 1368 : loss : 0.086333, loss_weight: 0.000496, loss_haus: 0.039500, loss_seg: 0.099541, loss_dice: 0.074115
[13:40:56.213] iteration 1369 : loss : 0.084017, loss_weight: 0.000496, loss_haus: 0.035837, loss_seg: 0.088104, loss_dice: 0.072882
[13:40:57.838] iteration 1370 : loss : 0.067296, loss_weight: 0.000496, loss_haus: 0.031024, loss_seg: 0.047599, loss_dice: 0.057600
[13:40:59.509] iteration 1371 : loss : 0.067434, loss_weight: 0.000496, loss_haus: 0.035310, loss_seg: 0.090860, loss_dice: 0.056411
[13:41:01.188] iteration 1372 : loss : 0.072286, loss_weight: 0.000496, loss_haus: 0.028979, loss_seg: 0.081925, loss_dice: 0.063229
[13:41:02.824] iteration 1373 : loss : 0.067297, loss_weight: 0.000496, loss_haus: 0.039951, loss_seg: 0.070184, loss_dice: 0.054960
[13:41:04.455] iteration 1374 : loss : 0.042845, loss_weight: 0.000496, loss_haus: 0.039810, loss_seg: 0.040901, loss_dice: 0.030491
[13:41:06.071] iteration 1375 : loss : 0.063806, loss_weight: 0.000496, loss_haus: 0.024237, loss_seg: 0.085680, loss_dice: 0.056132
[13:41:07.719] iteration 1376 : loss : 0.084699, loss_weight: 0.000496, loss_haus: 0.038644, loss_seg: 0.103219, loss_dice: 0.072698
[13:41:09.374] iteration 1377 : loss : 0.081391, loss_weight: 0.000496, loss_haus: 0.040917, loss_seg: 0.134635, loss_dice: 0.068730
[13:41:10.977] iteration 1378 : loss : 0.073334, loss_weight: 0.000496, loss_haus: 0.042633, loss_seg: 0.090090, loss_dice: 0.060113
[13:41:12.616] iteration 1379 : loss : 0.059998, loss_weight: 0.000496, loss_haus: 0.031558, loss_seg: 0.050085, loss_dice: 0.050178
[13:41:14.277] iteration 1380 : loss : 0.092094, loss_weight: 0.000496, loss_haus: 0.044755, loss_seg: 0.138006, loss_dice: 0.078294
[13:41:16.636] iteration 1381 : loss : 0.100466, loss_weight: 0.000496, loss_haus: 0.040405, loss_seg: 0.107421, loss_dice: 0.087940
[13:41:18.269] iteration 1382 : loss : 0.110431, loss_weight: 0.000496, loss_haus: 0.064133, loss_seg: 0.112512, loss_dice: 0.090740
[13:41:19.927] iteration 1383 : loss : 0.059315, loss_weight: 0.000496, loss_haus: 0.034152, loss_seg: 0.075327, loss_dice: 0.048643
[13:41:21.562] iteration 1384 : loss : 0.072232, loss_weight: 0.000496, loss_haus: 0.034746, loss_seg: 0.096974, loss_dice: 0.061407
[13:41:23.254] iteration 1385 : loss : 0.096511, loss_weight: 0.000496, loss_haus: 0.032074, loss_seg: 0.125964, loss_dice: 0.086594
[13:41:24.906] iteration 1386 : loss : 0.076917, loss_weight: 0.000496, loss_haus: 0.038472, loss_seg: 0.102546, loss_dice: 0.064957
[13:41:26.542] iteration 1387 : loss : 0.057274, loss_weight: 0.000496, loss_haus: 0.029923, loss_seg: 0.064941, loss_dice: 0.047873
[13:41:28.199] iteration 1388 : loss : 0.061156, loss_weight: 0.000496, loss_haus: 0.029781, loss_seg: 0.068147, loss_dice: 0.051824
[13:41:29.858] iteration 1389 : loss : 0.068908, loss_weight: 0.000496, loss_haus: 0.032928, loss_seg: 0.081504, loss_dice: 0.058647
[13:41:31.529] iteration 1390 : loss : 0.085929, loss_weight: 0.000496, loss_haus: 0.050645, loss_seg: 0.115505, loss_dice: 0.070287
[13:41:33.172] iteration 1391 : loss : 0.083575, loss_weight: 0.000496, loss_haus: 0.044969, loss_seg: 0.106203, loss_dice: 0.069694
[13:41:34.833] iteration 1392 : loss : 0.074992, loss_weight: 0.000496, loss_haus: 0.029964, loss_seg: 0.072868, loss_dice: 0.065651
[13:41:37.157] iteration 1393 : loss : 0.060522, loss_weight: 0.000496, loss_haus: 0.032498, loss_seg: 0.065513, loss_dice: 0.050326
[13:41:38.809] iteration 1394 : loss : 0.169980, loss_weight: 0.000496, loss_haus: 0.044719, loss_seg: 0.152035, loss_dice: 0.156219
[13:41:40.458] iteration 1395 : loss : 0.076556, loss_weight: 0.000496, loss_haus: 0.033359, loss_seg: 0.074119, loss_dice: 0.066273
[13:41:42.090] iteration 1396 : loss : 0.062681, loss_weight: 0.000496, loss_haus: 0.035932, loss_seg: 0.085050, loss_dice: 0.051535
[13:41:43.715] iteration 1397 : loss : 0.087793, loss_weight: 0.000496, loss_haus: 0.037021, loss_seg: 0.083705, loss_dice: 0.076310
[13:41:45.340] iteration 1398 : loss : 0.063461, loss_weight: 0.000496, loss_haus: 0.026929, loss_seg: 0.060331, loss_dice: 0.054969
[13:41:46.939] iteration 1399 : loss : 0.114235, loss_weight: 0.000496, loss_haus: 0.044612, loss_seg: 0.133796, loss_dice: 0.100444
[13:41:48.556] iteration 1400 : loss : 0.071922, loss_weight: 0.000496, loss_haus: 0.032035, loss_seg: 0.074535, loss_dice: 0.061963
[13:41:49.910] save best model to model/LA_vnet_25_labeled/SASSNet/iter_1400_dice_0.9202677011489868.pth
[13:41:51.520] iteration 1401 : loss : 0.062232, loss_weight: 0.000496, loss_haus: 0.031169, loss_seg: 0.050549, loss_dice: 0.052544
[13:41:53.136] iteration 1402 : loss : 0.097036, loss_weight: 0.000496, loss_haus: 0.038782, loss_seg: 0.082281, loss_dice: 0.085030
[13:41:54.797] iteration 1403 : loss : 0.094730, loss_weight: 0.000496, loss_haus: 0.042209, loss_seg: 0.083372, loss_dice: 0.081691
[13:41:56.441] iteration 1404 : loss : 0.072777, loss_weight: 0.000496, loss_haus: 0.030798, loss_seg: 0.095571, loss_dice: 0.063147
[13:41:58.804] iteration 1405 : loss : 0.058477, loss_weight: 0.000496, loss_haus: 0.035537, loss_seg: 0.053651, loss_dice: 0.047425
[13:42:00.455] iteration 1406 : loss : 0.087142, loss_weight: 0.000496, loss_haus: 0.036117, loss_seg: 0.073408, loss_dice: 0.075936
[13:42:02.104] iteration 1407 : loss : 0.057602, loss_weight: 0.000496, loss_haus: 0.030041, loss_seg: 0.058294, loss_dice: 0.048277
[13:42:03.759] iteration 1408 : loss : 0.067803, loss_weight: 0.000496, loss_haus: 0.028555, loss_seg: 0.085100, loss_dice: 0.058877
[13:42:05.384] iteration 1409 : loss : 0.054325, loss_weight: 0.000496, loss_haus: 0.030127, loss_seg: 0.058724, loss_dice: 0.044977
[13:42:07.036] iteration 1410 : loss : 0.066105, loss_weight: 0.000496, loss_haus: 0.031768, loss_seg: 0.093637, loss_dice: 0.056228
[13:42:08.654] iteration 1411 : loss : 0.094196, loss_weight: 0.000496, loss_haus: 0.050530, loss_seg: 0.136908, loss_dice: 0.078757
[13:42:10.310] iteration 1412 : loss : 0.056363, loss_weight: 0.000496, loss_haus: 0.032459, loss_seg: 0.063278, loss_dice: 0.046265
[13:42:11.967] iteration 1413 : loss : 0.082237, loss_weight: 0.000496, loss_haus: 0.027733, loss_seg: 0.122404, loss_dice: 0.073497
[13:42:13.598] iteration 1414 : loss : 0.069805, loss_weight: 0.000496, loss_haus: 0.031076, loss_seg: 0.054299, loss_dice: 0.060045
[13:42:15.252] iteration 1415 : loss : 0.096621, loss_weight: 0.000496, loss_haus: 0.043770, loss_seg: 0.108439, loss_dice: 0.083101
[13:42:16.855] iteration 1416 : loss : 0.103644, loss_weight: 0.000496, loss_haus: 0.027013, loss_seg: 0.102995, loss_dice: 0.095183
[13:42:19.126] iteration 1417 : loss : 0.057581, loss_weight: 0.000496, loss_haus: 0.038213, loss_seg: 0.061187, loss_dice: 0.045731
[13:42:20.733] iteration 1418 : loss : 0.082489, loss_weight: 0.000496, loss_haus: 0.031098, loss_seg: 0.084694, loss_dice: 0.072744
[13:42:22.391] iteration 1419 : loss : 0.063652, loss_weight: 0.000496, loss_haus: 0.027488, loss_seg: 0.074915, loss_dice: 0.054981
[13:42:24.015] iteration 1420 : loss : 0.073438, loss_weight: 0.000496, loss_haus: 0.038870, loss_seg: 0.067902, loss_dice: 0.061424
[13:42:25.630] iteration 1421 : loss : 0.053598, loss_weight: 0.000496, loss_haus: 0.030148, loss_seg: 0.044656, loss_dice: 0.044189
[13:42:27.285] iteration 1422 : loss : 0.066320, loss_weight: 0.000496, loss_haus: 0.036979, loss_seg: 0.078963, loss_dice: 0.054992
[13:42:28.972] iteration 1423 : loss : 0.081391, loss_weight: 0.000496, loss_haus: 0.028816, loss_seg: 0.065611, loss_dice: 0.072528
[13:42:30.597] iteration 1424 : loss : 0.090437, loss_weight: 0.000496, loss_haus: 0.039188, loss_seg: 0.096201, loss_dice: 0.078398
[13:42:32.236] iteration 1425 : loss : 0.076631, loss_weight: 0.000496, loss_haus: 0.028849, loss_seg: 0.083144, loss_dice: 0.067644
[13:42:33.845] iteration 1426 : loss : 0.092361, loss_weight: 0.000496, loss_haus: 0.032738, loss_seg: 0.089826, loss_dice: 0.082235
[13:42:35.459] iteration 1427 : loss : 0.074937, loss_weight: 0.000496, loss_haus: 0.032823, loss_seg: 0.072633, loss_dice: 0.064845
[13:42:37.101] iteration 1428 : loss : 0.071260, loss_weight: 0.000496, loss_haus: 0.030667, loss_seg: 0.124803, loss_dice: 0.061716
[13:42:39.355] iteration 1429 : loss : 0.058679, loss_weight: 0.000496, loss_haus: 0.027243, loss_seg: 0.058207, loss_dice: 0.050215
[13:42:41.003] iteration 1430 : loss : 0.091911, loss_weight: 0.000496, loss_haus: 0.029427, loss_seg: 0.097941, loss_dice: 0.082797
[13:42:42.645] iteration 1431 : loss : 0.068414, loss_weight: 0.000496, loss_haus: 0.032074, loss_seg: 0.079264, loss_dice: 0.058472
[13:42:44.262] iteration 1432 : loss : 0.065548, loss_weight: 0.000496, loss_haus: 0.032274, loss_seg: 0.052825, loss_dice: 0.055591
[13:42:45.864] iteration 1433 : loss : 0.087521, loss_weight: 0.000496, loss_haus: 0.040745, loss_seg: 0.101318, loss_dice: 0.074963
[13:42:47.534] iteration 1434 : loss : 0.053297, loss_weight: 0.000496, loss_haus: 0.029094, loss_seg: 0.070038, loss_dice: 0.044221
[13:42:49.189] iteration 1435 : loss : 0.070220, loss_weight: 0.000496, loss_haus: 0.025999, loss_seg: 0.060606, loss_dice: 0.062125
[13:42:50.810] iteration 1436 : loss : 0.056097, loss_weight: 0.000496, loss_haus: 0.032295, loss_seg: 0.063980, loss_dice: 0.046077
[13:42:52.473] iteration 1437 : loss : 0.051300, loss_weight: 0.000496, loss_haus: 0.030229, loss_seg: 0.058536, loss_dice: 0.041910
[13:42:54.099] iteration 1438 : loss : 0.102979, loss_weight: 0.000496, loss_haus: 0.032549, loss_seg: 0.147709, loss_dice: 0.092903
[13:42:55.745] iteration 1439 : loss : 0.053887, loss_weight: 0.000496, loss_haus: 0.031703, loss_seg: 0.071943, loss_dice: 0.044056
[13:42:57.356] iteration 1440 : loss : 0.122641, loss_weight: 0.000496, loss_haus: 0.038687, loss_seg: 0.158600, loss_dice: 0.110683
[13:42:59.632] iteration 1441 : loss : 0.059804, loss_weight: 0.000496, loss_haus: 0.027064, loss_seg: 0.053956, loss_dice: 0.051309
[13:43:01.267] iteration 1442 : loss : 0.077651, loss_weight: 0.000496, loss_haus: 0.030408, loss_seg: 0.086041, loss_dice: 0.068215
[13:43:02.908] iteration 1443 : loss : 0.100778, loss_weight: 0.000496, loss_haus: 0.041723, loss_seg: 0.080209, loss_dice: 0.087900
[13:43:04.554] iteration 1444 : loss : 0.069183, loss_weight: 0.000496, loss_haus: 0.036792, loss_seg: 0.082903, loss_dice: 0.057804
[13:43:06.186] iteration 1445 : loss : 0.069977, loss_weight: 0.000496, loss_haus: 0.029438, loss_seg: 0.062965, loss_dice: 0.060839
[13:43:07.824] iteration 1446 : loss : 0.062918, loss_weight: 0.000496, loss_haus: 0.029374, loss_seg: 0.088147, loss_dice: 0.053776
[13:43:09.454] iteration 1447 : loss : 0.101309, loss_weight: 0.000496, loss_haus: 0.066560, loss_seg: 0.119687, loss_dice: 0.080934
[13:43:11.066] iteration 1448 : loss : 0.059069, loss_weight: 0.000496, loss_haus: 0.027103, loss_seg: 0.054369, loss_dice: 0.050604
[13:43:12.701] iteration 1449 : loss : 0.076571, loss_weight: 0.000496, loss_haus: 0.044280, loss_seg: 0.097257, loss_dice: 0.062939
[13:43:14.337] iteration 1450 : loss : 0.063721, loss_weight: 0.000496, loss_haus: 0.031264, loss_seg: 0.066561, loss_dice: 0.053966
[13:43:15.950] iteration 1451 : loss : 0.057259, loss_weight: 0.000496, loss_haus: 0.032232, loss_seg: 0.076560, loss_dice: 0.047277
[13:43:17.570] iteration 1452 : loss : 0.088248, loss_weight: 0.000496, loss_haus: 0.038064, loss_seg: 0.137493, loss_dice: 0.076440
[13:43:19.890] iteration 1453 : loss : 0.078009, loss_weight: 0.000496, loss_haus: 0.025134, loss_seg: 0.083284, loss_dice: 0.070112
[13:43:21.541] iteration 1454 : loss : 0.085329, loss_weight: 0.000496, loss_haus: 0.037373, loss_seg: 0.106468, loss_dice: 0.073822
[13:43:23.158] iteration 1455 : loss : 0.082810, loss_weight: 0.000496, loss_haus: 0.038680, loss_seg: 0.073522, loss_dice: 0.070861
[13:43:24.793] iteration 1456 : loss : 0.054302, loss_weight: 0.000496, loss_haus: 0.028233, loss_seg: 0.074931, loss_dice: 0.045418
[13:43:26.433] iteration 1457 : loss : 0.068379, loss_weight: 0.000496, loss_haus: 0.027128, loss_seg: 0.107219, loss_dice: 0.059888
[13:43:28.058] iteration 1458 : loss : 0.051616, loss_weight: 0.000496, loss_haus: 0.035412, loss_seg: 0.066934, loss_dice: 0.040655
[13:43:29.692] iteration 1459 : loss : 0.059436, loss_weight: 0.000496, loss_haus: 0.032730, loss_seg: 0.045410, loss_dice: 0.049277
[13:43:31.322] iteration 1460 : loss : 0.059360, loss_weight: 0.000496, loss_haus: 0.028412, loss_seg: 0.063320, loss_dice: 0.050448
[13:43:32.969] iteration 1461 : loss : 0.057888, loss_weight: 0.000496, loss_haus: 0.025736, loss_seg: 0.077813, loss_dice: 0.049748
[13:43:34.608] iteration 1462 : loss : 0.074602, loss_weight: 0.000496, loss_haus: 0.035777, loss_seg: 0.098189, loss_dice: 0.063459
[13:43:36.195] iteration 1463 : loss : 0.061538, loss_weight: 0.000496, loss_haus: 0.041178, loss_seg: 0.052438, loss_dice: 0.048793
[13:43:37.829] iteration 1464 : loss : 0.078684, loss_weight: 0.000496, loss_haus: 0.043055, loss_seg: 0.116829, loss_dice: 0.065413
[13:43:40.131] iteration 1465 : loss : 0.077528, loss_weight: 0.000496, loss_haus: 0.036712, loss_seg: 0.070575, loss_dice: 0.066158
[13:43:41.814] iteration 1466 : loss : 0.072690, loss_weight: 0.000496, loss_haus: 0.036578, loss_seg: 0.132606, loss_dice: 0.061380
[13:43:43.438] iteration 1467 : loss : 0.073935, loss_weight: 0.000496, loss_haus: 0.025641, loss_seg: 0.107422, loss_dice: 0.065865
[13:43:45.109] iteration 1468 : loss : 0.061907, loss_weight: 0.000496, loss_haus: 0.042697, loss_seg: 0.071437, loss_dice: 0.048753
[13:43:46.765] iteration 1469 : loss : 0.065079, loss_weight: 0.000496, loss_haus: 0.045962, loss_seg: 0.085899, loss_dice: 0.050906
[13:43:48.371] iteration 1470 : loss : 0.075226, loss_weight: 0.000496, loss_haus: 0.043512, loss_seg: 0.077060, loss_dice: 0.061815
[13:43:50.017] iteration 1471 : loss : 0.072555, loss_weight: 0.000496, loss_haus: 0.037046, loss_seg: 0.071249, loss_dice: 0.061104
[13:43:51.643] iteration 1472 : loss : 0.058855, loss_weight: 0.000496, loss_haus: 0.026811, loss_seg: 0.070080, loss_dice: 0.050461
[13:43:53.238] iteration 1473 : loss : 0.082827, loss_weight: 0.000496, loss_haus: 0.029227, loss_seg: 0.089440, loss_dice: 0.073716
[13:43:54.905] iteration 1474 : loss : 0.049354, loss_weight: 0.000496, loss_haus: 0.024393, loss_seg: 0.062246, loss_dice: 0.041705
[13:43:56.527] iteration 1475 : loss : 0.065857, loss_weight: 0.000496, loss_haus: 0.030767, loss_seg: 0.062284, loss_dice: 0.056328
[13:43:58.149] iteration 1476 : loss : 0.091705, loss_weight: 0.000496, loss_haus: 0.039129, loss_seg: 0.108234, loss_dice: 0.079627
[13:44:00.436] iteration 1477 : loss : 0.047418, loss_weight: 0.000496, loss_haus: 0.029608, loss_seg: 0.066107, loss_dice: 0.038204
[13:44:02.096] iteration 1478 : loss : 0.058831, loss_weight: 0.000496, loss_haus: 0.035394, loss_seg: 0.074336, loss_dice: 0.047879
[13:44:03.733] iteration 1479 : loss : 0.047109, loss_weight: 0.000496, loss_haus: 0.028978, loss_seg: 0.053456, loss_dice: 0.038090
[13:44:05.343] iteration 1480 : loss : 0.090400, loss_weight: 0.000496, loss_haus: 0.022987, loss_seg: 0.067339, loss_dice: 0.083178
[13:44:07.003] iteration 1481 : loss : 0.067332, loss_weight: 0.000496, loss_haus: 0.034687, loss_seg: 0.123320, loss_dice: 0.056595
[13:44:08.642] iteration 1482 : loss : 0.066281, loss_weight: 0.000496, loss_haus: 0.029031, loss_seg: 0.077426, loss_dice: 0.057227
[13:44:10.294] iteration 1483 : loss : 0.084217, loss_weight: 0.000496, loss_haus: 0.034197, loss_seg: 0.101765, loss_dice: 0.073619
[13:44:11.951] iteration 1484 : loss : 0.058310, loss_weight: 0.000496, loss_haus: 0.027520, loss_seg: 0.050283, loss_dice: 0.049670
[13:44:13.548] iteration 1485 : loss : 0.075176, loss_weight: 0.000496, loss_haus: 0.025267, loss_seg: 0.069858, loss_dice: 0.067230
[13:44:15.208] iteration 1486 : loss : 0.063597, loss_weight: 0.000496, loss_haus: 0.049445, loss_seg: 0.065879, loss_dice: 0.048376
[13:44:16.841] iteration 1487 : loss : 0.054875, loss_weight: 0.000496, loss_haus: 0.026363, loss_seg: 0.048907, loss_dice: 0.046556
[13:44:18.454] iteration 1488 : loss : 0.060806, loss_weight: 0.000496, loss_haus: 0.030287, loss_seg: 0.068946, loss_dice: 0.051381
[13:44:20.744] iteration 1489 : loss : 0.056627, loss_weight: 0.000496, loss_haus: 0.022742, loss_seg: 0.054071, loss_dice: 0.049372
[13:44:22.410] iteration 1490 : loss : 0.064322, loss_weight: 0.000496, loss_haus: 0.032375, loss_seg: 0.089885, loss_dice: 0.054156
[13:44:24.059] iteration 1491 : loss : 0.073550, loss_weight: 0.000496, loss_haus: 0.032278, loss_seg: 0.111618, loss_dice: 0.063477
[13:44:25.727] iteration 1492 : loss : 0.064620, loss_weight: 0.000496, loss_haus: 0.032430, loss_seg: 0.062762, loss_dice: 0.054622
[13:44:27.385] iteration 1493 : loss : 0.054042, loss_weight: 0.000496, loss_haus: 0.032544, loss_seg: 0.052226, loss_dice: 0.043843
